corner,vdd_v,temperature_c,differential_v,common_mode_ratio,pair_skew,trim_code,load_ff,max_step_ps,design_name,source_resistance_ohm,sample_cap_ff,previous_differential_v,case_id,policy,input_mv,deadline_ns,policy_available,decision,outcome,decision_time_ns,core_energy_fj,reset_ok,qp_at_deadline_v,qn_at_deadline_v,run_id,initial_run_id,numerically_refined
fs,1.62,-40.0,0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,0.5,0.25,True,0.0,unresolved,,70.32703731564952,True,1.6753653059401636,1.6757415320970444,2333f08c9fa312fc72e58a8a,2333f08c9fa312fc72e58a8a,False
fs,1.62,-40.0,0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,0.5,0.35,True,0.0,unresolved,,70.32703731564952,True,1.6716760255709546,1.671664660999642,2333f08c9fa312fc72e58a8a,2333f08c9fa312fc72e58a8a,False
fs,1.62,-40.0,0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,0.5,0.5,True,0.0,unresolved,,70.32703731564952,True,1.666660305372574,1.6659797365758535,2333f08c9fa312fc72e58a8a,2333f08c9fa312fc72e58a8a,False
fs,1.62,-40.0,0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,0.5,0.75,True,0.0,unresolved,,70.32703731564952,True,1.6542067479827192,1.6531868277556123,2333f08c9fa312fc72e58a8a,2333f08c9fa312fc72e58a8a,False
fs,1.62,-40.0,0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,0.5,1.0,True,0.0,unresolved,,70.32703731564952,True,1.5588778591749706,1.6106482750987434,2333f08c9fa312fc72e58a8a,2333f08c9fa312fc72e58a8a,False
fs,1.62,-40.0,0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,0.5,2.0,True,0.0,unresolved,,70.32703731564952,True,1.1045967328207356,1.3922241174336027,2333f08c9fa312fc72e58a8a,2333f08c9fa312fc72e58a8a,False
fs,1.62,-40.0,0.001,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,1.0,0.25,True,0.0,unresolved,,70.28655277583967,True,1.675400528401782,1.675842023475673,624fa7a99416d97c6ec5537f,624fa7a99416d97c6ec5537f,False
fs,1.62,-40.0,0.001,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,1.0,0.35,True,0.0,unresolved,,70.28655277583967,True,1.6716999391955494,1.671777478504348,624fa7a99416d97c6ec5537f,624fa7a99416d97c6ec5537f,False
fs,1.62,-40.0,0.001,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,1.0,0.5,True,0.0,unresolved,,70.28655277583967,True,1.6666623238685685,1.6661171691571977,624fa7a99416d97c6ec5537f,624fa7a99416d97c6ec5537f,False
fs,1.62,-40.0,0.001,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,1.0,0.75,True,0.0,unresolved,,70.28655277583967,True,1.6543794607090336,1.653399710665358,624fa7a99416d97c6ec5537f,624fa7a99416d97c6ec5537f,False
fs,1.62,-40.0,0.001,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,1.0,1.0,True,0.0,unresolved,,70.28655277583967,True,1.5613200514591377,1.6090468386256038,624fa7a99416d97c6ec5537f,624fa7a99416d97c6ec5537f,False
fs,1.62,-40.0,0.001,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,1.0,2.0,True,0.0,unresolved,,70.28655277583967,True,1.1128756244341882,1.3848717438152665,624fa7a99416d97c6ec5537f,624fa7a99416d97c6ec5537f,False
fs,1.62,-40.0,0.003,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,3.0,0.25,True,0.0,unresolved,,70.09808184568088,True,1.675188481847104,1.675889883222658,2d021e865f3e03bc0eb04890,2d021e865f3e03bc0eb04890,False
fs,1.62,-40.0,0.003,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,3.0,0.35,True,0.0,unresolved,,70.09808184568088,True,1.6714440245481523,1.6718756679459612,2d021e865f3e03bc0eb04890,2d021e865f3e03bc0eb04890,False
fs,1.62,-40.0,0.003,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,3.0,0.5,True,0.0,unresolved,,70.09808184568088,True,1.6663203639922286,1.6663132409319463,2d021e865f3e03bc0eb04890,2d021e865f3e03bc0eb04890,False
fs,1.62,-40.0,0.003,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,3.0,0.75,True,0.0,unresolved,,70.09808184568088,True,1.6545237858723894,1.6538198791314915,2d021e865f3e03bc0eb04890,2d021e865f3e03bc0eb04890,False
fs,1.62,-40.0,0.003,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,3.0,1.0,True,0.0,unresolved,,70.09808184568088,True,1.5706625884220324,1.601787276998352,2d021e865f3e03bc0eb04890,2d021e865f3e03bc0eb04890,False
fs,1.62,-40.0,0.003,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,3.0,2.0,True,0.0,unresolved,,70.09808184568088,True,1.1456672260935743,1.3546225667501597,2d021e865f3e03bc0eb04890,2d021e865f3e03bc0eb04890,False
fs,1.62,-40.0,0.01,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,10.0,0.25,True,0.0,unresolved,,68.5540319959617,True,1.6748500771941552,1.676429340131554,f49f84eafc687cabe65b12ad,f49f84eafc687cabe65b12ad,False
fs,1.62,-40.0,0.01,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,10.0,0.35,True,0.0,unresolved,,68.5540319959617,True,1.670957820751018,1.6725869498152248,f49f84eafc687cabe65b12ad,f49f84eafc687cabe65b12ad,False
fs,1.62,-40.0,0.01,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,10.0,0.5,True,0.0,unresolved,,68.5540319959617,True,1.6655374826375804,1.6673481710483125,f49f84eafc687cabe65b12ad,f49f84eafc687cabe65b12ad,False
fs,1.62,-40.0,0.01,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,10.0,0.75,True,0.0,unresolved,,68.5540319959617,True,1.653880944592424,1.654557917244476,f49f84eafc687cabe65b12ad,f49f84eafc687cabe65b12ad,False
fs,1.62,-40.0,0.01,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,10.0,1.0,True,0.0,unresolved,,68.5540319959617,True,1.60152071322316,1.5744533114337451,f49f84eafc687cabe65b12ad,f49f84eafc687cabe65b12ad,False
fs,1.62,-40.0,0.01,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,10.0,2.0,True,0.0,unresolved,,68.5540319959617,True,1.2597530605495284,1.2478230115597075,f49f84eafc687cabe65b12ad,f49f84eafc687cabe65b12ad,False
fs,1.62,-40.0,0.03,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,30.0,0.25,True,0.0,unresolved,,70.83169858573912,True,1.6733228539498952,1.6774220267541595,d678d90d5fe82486bead4664,d678d90d5fe82486bead4664,False
fs,1.62,-40.0,0.03,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,30.0,0.35,True,0.0,unresolved,,70.83169858573912,True,1.668938177058949,1.6740228477536754,d678d90d5fe82486bead4664,d678d90d5fe82486bead4664,False
fs,1.62,-40.0,0.03,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,30.0,0.5,True,0.0,unresolved,,70.83169858573912,True,1.6622455446527764,1.6697319794666154,d678d90d5fe82486bead4664,d678d90d5fe82486bead4664,False
fs,1.62,-40.0,0.03,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,30.0,0.75,True,0.0,unresolved,,70.83169858573912,True,1.646243155641674,1.6331209850307824,d678d90d5fe82486bead4664,d678d90d5fe82486bead4664,False
fs,1.62,-40.0,0.03,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,30.0,1.0,True,0.0,unresolved,,70.83169858573912,True,1.63265523062208,1.4901690800578564,d678d90d5fe82486bead4664,d678d90d5fe82486bead4664,False
fs,1.62,-40.0,0.03,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,local_boundary,30.0,2.0,True,0.0,unresolved,,70.83169858573912,True,1.5277325121522989,0.9372203794665412,d678d90d5fe82486bead4664,d678d90d5fe82486bead4664,False
fs,1.62,-40.0,-0.03,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-30.0,0.25,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.03,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-30.0,0.35,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.03,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-30.0,0.5,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.03,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-30.0,0.75,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.03,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-30.0,1.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.03,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-30.0,2.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.01,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-10.0,0.25,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.01,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-10.0,0.35,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.01,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-10.0,0.5,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.01,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-10.0,0.75,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.01,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-10.0,1.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.01,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-10.0,2.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.003,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-3.0,0.25,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.003,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-3.0,0.35,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.003,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-3.0,0.5,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.003,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-3.0,0.75,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.003,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-3.0,1.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.003,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-3.0,2.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.001,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-1.0,0.25,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.001,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-1.0,0.35,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.001,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-1.0,0.5,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.001,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-1.0,0.75,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.001,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-1.0,1.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.001,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-1.0,2.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.0005,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-0.5,0.25,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.0005,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-0.5,0.35,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.0005,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-0.5,0.5,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.0005,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-0.5,0.75,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.0005,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-0.5,1.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.0005,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-0.5,2.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.00025,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-0.25,0.25,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.00025,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-0.25,0.35,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.00025,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-0.25,0.5,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.00025,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-0.25,0.75,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.00025,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-0.25,1.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,-0.00025,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,-0.25,2.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.0,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,0.0,0.25,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.0,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,0.0,0.35,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.0,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,0.0,0.5,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.0,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,0.0,0.75,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.0,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,0.0,1.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.0,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,0.0,2.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.00025,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,0.25,0.25,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.00025,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,0.25,0.35,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.00025,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,0.25,0.5,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.00025,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,0.25,0.75,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.00025,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,0.25,1.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.00025,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,0.25,2.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.0005,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,0.5,0.25,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.0005,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,0.5,0.35,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.0005,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,0.5,0.5,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.0005,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,0.5,0.75,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.0005,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,0.5,1.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.0005,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,0.5,2.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.001,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,1.0,0.25,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.001,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,1.0,0.35,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.001,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,1.0,0.5,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.001,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,1.0,0.75,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.001,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,1.0,1.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.001,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,1.0,2.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.003,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,3.0,0.25,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.003,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,3.0,0.35,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.003,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,3.0,0.5,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.003,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,3.0,0.75,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.003,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,3.0,1.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.003,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,3.0,2.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.01,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,10.0,0.25,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.01,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,10.0,0.35,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.01,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,10.0,0.5,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.01,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,10.0,0.75,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.01,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,10.0,1.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.01,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,10.0,2.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.03,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,30.0,0.25,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.03,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,30.0,0.35,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.03,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,30.0,0.5,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.03,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,30.0,0.75,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.03,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,30.0,1.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,-40.0,0.03,0.5,0.04,,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | -40 C | skew +4%,deadline_aware,30.0,2.0,False,,calibration_unavailable,,,,,,,,False
fs,1.62,27.0,-0.03,0.5,0.04,0.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | 27 C | skew +4%,code_zero,-30.0,0.25,True,0.0,unresolved,,94.90812085531483,True,1.6761011029545312,1.6720692257542884,8fb4190e5f0bce4add2802c2,8fb4190e5f0bce4add2802c2,False
fs,1.62,27.0,-0.03,0.5,0.04,0.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | 27 C | skew +4%,code_zero,-30.0,0.35,True,0.0,unresolved,,94.90812085531483,True,1.6702330510239496,1.661818132642186,8fb4190e5f0bce4add2802c2,8fb4190e5f0bce4add2802c2,False
fs,1.62,27.0,-0.03,0.5,0.04,0.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | 27 C | skew +4%,code_zero,-30.0,0.5,True,0.0,unresolved,,94.90812085531483,True,1.5788728037462765,1.641781484706057,8fb4190e5f0bce4add2802c2,8fb4190e5f0bce4add2802c2,False
fs,1.62,27.0,-0.03,0.5,0.04,0.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | 27 C | skew +4%,code_zero,-30.0,0.75,True,0.0,unresolved,,94.90812085531483,True,1.3191640207757027,1.5735087874137093,8fb4190e5f0bce4add2802c2,8fb4190e5f0bce4add2802c2,False
fs,1.62,27.0,-0.03,0.5,0.04,0.0,5.0,10.0,baseline,0.0,0.0,,FS | 1.62 V | 27 C | skew +4%,code_zero,-30.0,1.0,True,0.0,unresolved,,94.90812085531483,True,1.0838546365432729,1.4958052460221392,8fb4190e5f0bce4add2802c2,8fb4190e5f0bce4add2802c2,False
